Title,Slug,URL,Categories,Rating,Genres,Language,Quality,Download Links
"Fullmetal Alchemist (Season 1) Hindi Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p & 720p HD [2003–2004 Anime Series] [All Episodes – Zip Added! ]","fullmetal-alchemist-season-1-hindi","https://new.pikahd.co/fullmetal-alchemist-season-1-hindi","action; adventure; animation; anime-hindi-dubbed; dual-audio; hindi-dubbed; japanese","","","","",""
"Trigun Stargaze (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] 1080p HEVC HD [2023-2026 Anime Series [S1 All Episodes - zip Added]","trigun-stargaze-s01-english","https://new.pikahd.co/trigun-stargaze-s01-english","10bit-hevc; action; adventure; animated; anime-dubbed; dual-audio","","","","",""
"Dorohedoro (Season 1) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 1080p 720p HEVC HD [2020–2025 Anime Series] [S1 All Episodes - zip Added]","dorohedoro-s01-hindi","https://new.pikahd.co/dorohedoro-s01-hindi","10bit-hevc; action; adventure; animated; anime-dubbed; anime-hindi-dubbed; comedy; fantasy; horror; triple-audio-anime-hindi-dubbed","","","","",""
"The Legend of Hei 2 English Dubbed (DD 5.1) WEB-DL 1080p 720p 480p HD [2025 Anime Movie]","the-legend-of-hei-2-2025-eng","https://new.pikahd.co/the-legend-of-hei-2-2025-eng","action; adventure; animation; drama; english-dubbed; fantasy","","","","",""
"The Legend of Hei English Dubbed (DD5.1) & Chinese [Dual Audio] BluRay 1080p 720p 480p HD [2019 Anime Movie]","the-legend-of-hei-2019-eng","https://new.pikahd.co/the-legend-of-hei-2019-eng","action; adventure; animation; anime-dubbed; drama; fantasy","","","","",""
"Devil May Cry (Season 2) Hindi Dubbed (DD 5.1) & English [Dual Audio] WEB-DL 1080p & 720p HD [2025 Anime Series] [S2 All Episodes – Zip Added]","devil-may-cry-season-2-hindi","https://new.pikahd.co/devil-may-cry-season-2-hindi","action; adventure; animated; animation; anime-hindi-dubbed; dual-audio; fantasy; hindi-dubbed; japanese; mystery; netflix; series-netflix","","","","",""
"Love Stage!! (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] 1080p & 720p HEVC HD [2014- Abime Series [S1 All Episodes - zip Added!]","love-stage-s01-english","https://new.pikahd.co/love-stage-s01-english","10bit-hevc; animated; anime-dubbed; comedy; dual-audio; romance","","","","",""
"Release That Witch (Season 1) Hindi Dubbed (ORG) & Chinese [Dual Audio] WEB-DL 1080p 720p 480p HD [2026– Anime Series] [All Episodes - zip Added !]","release-that-witch-s01-hindi","https://new.pikahd.co/release-that-witch-s01-hindi","10bit-hevc; action; adventure; anime-hindi-dubbed; dual-audio; fantasy; isekai","","","","",""
"Hell's Paradise (Season 2) English Dubbed & Japanese [Dual Audio] Esub CR WEB-DL 1080p 720p 480p HD [2023 Anime Series] – All Episodes - zip Added !","hells-paradise-s02-english","https://new.pikahd.co/hells-paradise-s02-english","10bit-hevc; action; adult; adventure; animated; anime-dubbed; drama; dual-audio; fantasy","","","","",""
"Kamisama Kiss (Season 1 + S02) English Dubbed (ORG) & Japanese [Dual Audio] BD 1080p HEVC HD [2012-2016 Anime Series [ S1 -S2 All Episodes - zip Added!]","kamisama-kiss-all-s01-s02-english","https://new.pikahd.co/kamisama-kiss-all-s01-s02-english","10bit-hevc; animated; anime-dubbed; comedy; dual-audio; fantasy; romance","","","","",""
"Fairy Tail (Season 8) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] MUSE DUB 1080p BD HEVC [2009-2019 Anime Series [All Episodes - zip Added!]","fairy-tail-s08-hindi","https://new.pikahd.co/fairy-tail-s08-hindi","10bit-hevc; action; adventure; animated; anime-hindi-dubbed; fantasy; triple-audio-anime-hindi-dubbed","","","","",""
"Cells at Work! (Season 2) Hindi Dubbed (ORG) & Japanese [Dual Audio] JHS WEB DL 1080p HEVC HD [2018 - 2021 Anime Series [S2 All Episodes Added!]","cells-at-work-s02-hindi","https://new.pikahd.co/cells-at-work-s02-hindi","10bit-hevc; action; adult; adventure; anime-hindi-dubbed; comedy; dual-audio; fantasy","","","","",""
"Grand Blue Dreaming (Season 1) Hindi Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p & 720p HD [2018–2025 Anime Series] [S1 All Episodes - Added]","grand-blue-dreaming-season-1-hindi","https://new.pikahd.co/grand-blue-dreaming-season-1-hindi","adventure; animation; anime-hindi-dubbed; comedy; dual-audio; hindi-dubbed; japanese","","","","",""
"Frieren: Beyond Journey's End (Season 2) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 1080p 720p 480p HD [2026 Anime Series] [All Episodes - zip Added !]","frieren-beyond-journeys-end-s02-hindi","https://new.pikahd.co/frieren-beyond-journeys-end-s02-hindi","10bit-hevc; action; adventure; animated; anime-hindi-dubbed; drama; triple-audio","","","","",""
"The Super Mario Galaxy Movie (2026) In English (DD 5.1) WEB-DL 1080p 720p 480p HD [2026 Animated Movie]","the-super-mario-galaxy-movie-2026-eng","https://new.pikahd.co/the-super-mario-galaxy-movie-2026-eng","adventure; animated; animation; comedy; drama; family; fantasy","","","","",""
"Loner Life in Another World (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] 1080p & 720p HEVC HD [2024 Anime Series- [S1 All Episodes - zip Added!]","loner-life-in-another-world-s01-english","https://new.pikahd.co/loner-life-in-another-world-s01-english","10bit-hevc; action; adventure; anime-hindi-dubbed; comedy; fantasy; isekai-fantasy; triple-audio-anime-hindi-dubbed","","","","",""
"Dorohedoro (Season 2) English Dubbed (DD 5.1) & Japanese [Dual Audio] WEB-DL 1080p & 720p HD [2020–2025 Anime Series] [S2 Episode 07 Added]","dorohedoro-season-2-english","https://new.pikahd.co/dorohedoro-season-2-english","action; animation; anime-dubbed; comedy; dual-audio; fantasy; horror; japanese; netflix; sci-fi","","","","",""
"Tokyo Ghoul: Jack (2015) Special Episode Hindi Dubbed (ORG) [Dual Audio] WEB-DL 1080p 720p HEVC [Tokyo Ghoul OVA]","tokyo-ghoul-jack-ova-hindi","https://new.pikahd.co/tokyo-ghoul-jack-ova-hindi","action; animation; anime-hindi-dubbed; drama; dual-audio; fantasy; horror; sci-fi","","","","",""
"Rooster Fighter (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p & 720p HD [2026 Anime Series] [S1 Episode 05 - 07 Added]","rooster-fighter-season-1-english","https://new.pikahd.co/rooster-fighter-season-1-english","action; anime-hindi-dubbed; comedy; dual-audio; english-dubbed; english-subtitles; japanese","","","","",""
"Welcome to Demon-School, Iruma-kun (Season 2) Hindi Dubbed (ORG) & Japanese [Dual Audio] JHS WEB-DL 1080p & 720p HD [2019–2023 Anime Series] [S2 All Episodes - zip Added]","welcome-to-demon-school-iruma-kun-s02-hindi","https://new.pikahd.co/welcome-to-demon-school-iruma-kun-s02-hindi","10bit-hevc; anime-hindi-dubbed; comedy; drama; dual-audio","","","","",""
"Fairy Tail (Season 7) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] MUSE DUB 1080p BD HEVC [2009-2019 Anime Series [All Episodes - zip Added!]","fairy-tail-s07-hindi","https://new.pikahd.co/fairy-tail-s07-hindi","10bit-hevc; action; adventure; anime-hindi-dubbed; fantasy; triple-audio-anime-hindi-dubbed","","","","",""
"A Misanthrope Teaches a Class for Demi-Humans (Season 1) Hindi Dubbed (ORG) [Triple Audio] WEB-DL 1080p 720p 480p HD [2026- Anime Series] [All Episodes zip Added !]","a-misanthrope-teaches-a-class-for-demi-humans-s01-hindi","https://new.pikahd.co/a-misanthrope-teaches-a-class-for-demi-humans-s01-hindi","animation; anime-hindi-dubbed; comedy; drama; fantasy; slice-of-life","","","","",""
"Tokyo Ghoul: Pinto (2015) Special Episode Hindi Dubbed (ORG) [Dual Audio] WEB-DL 1080p 720p HEVC [Tokyo Ghoul OVA]","tokyo-ghoul-pinto-ova-hindi","https://new.pikahd.co/tokyo-ghoul-pinto-ova-hindi","action; animation; anime-hindi-dubbed; drama; dual-audio; hindi-dubbed; horror; japanese; mystery","","","","",""
"Scarlet (2025) Hindi Dubbed (DD 5.1) & English + Japanese [Triple Audio] WEB-DL 1080p 720p HEVC HD [2025 Anime Movie]","scarlet-in-hindi","https://new.pikahd.co/scarlet-in-hindi","10bit-hevc; action; adventure; anime-hindi-dubbed; fantasy; sci-fi; triple-audio-anime-hindi-dubbed","","","","",""
"Invincible (Season 4)  [Hindi Dubbed (DD 5.1) & English] [Dual Audio] WEB-DL 1080p 720p 480p HD [TV Series] [All Episodes - Zip Added ]","invincible-s04-hindi","https://new.pikahd.co/invincible-s04-hindi","action; adventure; animation; drama; dual-audio; fantasy; sci-fi; thriller","","","","",""
"Bofuri: I Don't Want to Get Hurt, So I'll Max Out My Defense (Season 2) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] 1080p & 720p HEVC HD [2020-2023-Anime Series-[ All Episodes - Zip Added!]","bofuri-s02-hindi","https://new.pikahd.co/bofuri-s02-hindi","10bit-hevc; action; adventure; anime-hindi-dubbed; comedy; fantasy; sci-fi; triple-audio-anime-hindi-dubbed","","","","",""
"There Was a Cute Girl in the Hero's Party, so I Tried Confessing to Her (Season 1) Hindi Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p 720p 480p HD [2026– Anime Series] [All Episodes - zip Added !]","there-was-a-cute-girl-in-the-heros-party-s01-hindi","https://new.pikahd.co/there-was-a-cute-girl-in-the-heros-party-s01-hindi","adventure; animated; animation; anime-hindi-dubbed; comedy; dual-audio; fantasy; romance","","","","",""
"Attack on Titan (Season 2) Hindi Dubbed (ORG) Muse India Dubbed 1080p HEVC 10bit BluRay [2013-2023-Anime Series-[All Episodes - zip Added!]","attack-on-titan-s02-bluray-hindi","https://new.pikahd.co/attack-on-titan-s02-bluray-hindi","10bit-hevc; a-must-watch; action; adult; adventure; anime-hindi-dubbed; fantasy; horror; triple-audio-anime-hindi-dubbed","","","","",""
"Kunon the Sorcerer Can See (Season 1) Hindi Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p 720p 480p HD [2026– Anime Series] [All Episodes - zip Added !]","kunon-the-sorcerer-can-see-s01-hindi","https://new.pikahd.co/kunon-the-sorcerer-can-see-s01-hindi","adventure; animated; anime-hindi-dubbed; dual-audio; fantasy","","","","",""
"In the Clear Moonlit Dusk (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] AMZN WEB DL 1080p 720p HEVC [2026-Anime Series-[All Episodes - zip Added!]","in-the-clear-moonlit-dusk-s01-english","https://new.pikahd.co/in-the-clear-moonlit-dusk-s01-english","animation; anime-dubbed; dual-audio; romance","","","","",""
"Trigun Stargaze (Season 02) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 720p & 1080p HEVC [2023-] [All Episodes - zip Added!]","trigun-stampede-s02-hindi","https://new.pikahd.co/trigun-stampede-s02-hindi","action; adventure; animation; anime-hindi-dubbed; comedy; drama; sci-fi","","","","",""
"ROLL OVER AND DIE: I Will Fight for an Ordinary Life with My Love and Cursed Sword! (Season 1) Hindi Dubbed (ORG) [Triple Audio] WEB-DL 1080p 720p 480p HD [2026- Anime Series] [All Episodes - zip Added !]","roll-over-and-die-s01-hindi","https://new.pikahd.co/roll-over-and-die-s01-hindi","10bit-hevc; action; adult; adventure; animated; anime-hindi-dubbed; fantasy; romance; triple-audio-anime-hindi-dubbed","","","","",""
"Jujutsu Kaisen (Season 3) The Culling Game Arc Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 1080p 720p 480p HD [2025- Anime Series] [All Episodes zip Added !]","jujutsu-kaisen-s03-hindi","https://new.pikahd.co/jujutsu-kaisen-s03-hindi","a-must-watch; action; adventure; anime-hindi-dubbed; fantasy; triple-audio-anime-hindi-dubbed","","","","",""
"Sentenced to Be a Hero: The Prison Records of Penal Hero Unit 9004 (Season 1) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB - DL 1080p HEVC 720p HEVC [2025- All Episodes - zip Added!]","sentenced-to-be-a-hero-in-hindi","https://new.pikahd.co/sentenced-to-be-a-hero-in-hindi","10bit-hevc; action; adventure; anime-hindi-dubbed; triple-audio-anime-hindi-dubbed","","","","",""
"Domestic Girlfriend (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] AMZN WEB DL 1080p 720p HEVC [2019- Anime Series [ All Episodes - Zip Added!]","domestic-girlfriend-s01-english","https://new.pikahd.co/domestic-girlfriend-s01-english","10bit-hevc; adult; animated; anime-dubbed; drama; dual-audio; romance","","","","",""
"Dandelion (Season 1) Hindi Dubbed (DD 5.1) [Triple Audio] NF WEB-DL 1080p 720p 480p HD [2026- Anime Series] [All Episodes - Zip Added !]","dandelion-season-1-hindi","https://new.pikahd.co/dandelion-season-1-hindi","animation; anime-hindi-dubbed; comedy; drama; fantasy; netflix; sci-fi; series-netflix","","","","",""
"An Adventurer's Daily Grind at Age 29 (Season 1) Hindi Dubbed (ORG) [Triple Audio] WEB-DL 1080p 720p 480p HD [2026- Anime Series] [All Episodes - zip Added !]","an-adventurers-daily-grind-at-age-29-s01-hindi","https://new.pikahd.co/an-adventurers-daily-grind-at-age-29-s01-hindi","10bit-hevc; adventure; animated; anime-hindi-dubbed; fantasy; triple-audio-anime-hindi-dubbed","","","","",""
"Tokyo Ghoul: re (Season 4) Hindi Dubbed & English & Japanese [Triple Audio] WEB-DL 1080p & 720p HD [2018 Anime Series] [S04 All Episodes - Zip Added]","tokyo-ghoul-re-s04-hindi","https://new.pikahd.co/tokyo-ghoul-re-s04-hindi","action; animation; anime-hindi-dubbed; drama; fantasy; horror; sci-fi","","","","",""
"Twin Star Exorcists (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] BD 1080p WEB-DL 2016-2017 Anime Series [All Episodes - zip Added!]","twin-star-exorcists-s01-english","https://new.pikahd.co/twin-star-exorcists-s01-english","10bit-hevc; action; animation; anime-dubbed; dual-audio; fantasy","","","","",""
"I May Be a Guild Receptionist, but I'll Solo Any Boss to Clock Out on Time (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] 1080p WEB-DL 2024-2025 Anime Series [All Episodes - zip Added!]","i-may-be-a-guild-receptionis-s01-english","https://new.pikahd.co/i-may-be-a-guild-receptionis-s01-english","10bit-hevc; action; adventure; animated; anime-dubbed; comedy; dual-audio; fantasy","","","","",""
"You and I Are Polar Opposites (Season 1) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 1080p 720p 480p HD [2026– Anime Series] [All Episodes - zip Added !]","you-and-i-are-polar-opposites-s01-hindi","https://new.pikahd.co/you-and-i-are-polar-opposites-s01-hindi","10bit-hevc; anime-hindi-dubbed; triple-audio-anime-hindi-dubbed","","","","",""
"Tojima Wants to Be a Kamen Rider (Season 01) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 720p & 1080p HEVC [2025-] [All Episodes - zip Added!]","tojima-wants-to-be-a-kamen-rider-s01-hindi","https://new.pikahd.co/tojima-wants-to-be-a-kamen-rider-s01-hindi","10bit-hevc; action; animation; anime-hindi-dubbed; comedy; triple-audio-anime-hindi-dubbed","","","","",""
"Dorohedoro (Season 1) English Dubbed (ORG) & Japanese [Dual Audio] WEB-DL 1080p & 720p HD [2020–2025 Anime Series] [S1 All Episodes Added]","dorohedoro-season-1-english","https://new.pikahd.co/dorohedoro-season-1-english","action; animation; anime-dubbed; comedy; dual-audio; fantasy; horror; japanese","","","","",""
"Attack on Titan (Season 1) Hindi Dubbed (ORG) Muse India Dubbed [2013-2023-Anime Series-[All Episodes - zip Added!]","attack-on-titan-s01-muse-dub","https://new.pikahd.co/attack-on-titan-s01-muse-dub","10bit-hevc; a-must-watch; action; adult; adventure; anime-hindi-dubbed; fantasy; horror","","","","",""
"Fire Force (Season 3) Hindi Dubbed (ORG) & English + Japanese [Triple Audio] WEB-DL 1080p 720p 480p HD [2025– Anime Series] [All Episodes - zip Added !]","fire-force-s03-hindi","https://new.pikahd.co/fire-force-s03-hindi","action; animation; anime-hindi-dubbed; comedy; drama; triple-audio-anime-hindi-dubbed","","","","",""
